,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
824,825,20,FV,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,7.305860032684009,0,0,2,0,3,1,Gd,7,Typ,1,2,776,Y,0,140,0,0,0,0,0,6,2006,New,Partial,12.3570755190667
825,826,20,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1636,0,442,2078,GasA,Ex,Y,SBrkr,2084,0,0,7.642044402873258,1,0,2,0,2,1,Ex,7,Typ,1,3,1220,Y,188,45,0,0,0,0,0,6,2008,New,Partial,12.86099861326992
826,827,45,RM,6130,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,784,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,6.664409020350408,1,0,1,0,2,1,Gd,5,Typ,0,0,0,Y,0,0,116,0,0,0,0,5,2008,WD,Normal,11.603679828238693
827,828,20,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,20,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,7.2682230211595655,0,0,2,0,3,1,Gd,6,Typ,1,2,527,Y,290,39,0,0,0,0,0,4,2009,WD,Normal,12.14950229404178
828,829,60,RL,28698,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,TA,TA,PConc,249,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,7.661997558901893,0,1,2,1,3,1,TA,7,Min2,0,2,538,Y,486,0,0,0,225,0,0,6,2009,WD,Abnorml,12.128111104060462
829,830,160,FV,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,600,600,GasA,Ex,Y,SBrkr,520,623,80,7.109062135687172,0,0,2,1,2,1,Gd,4,Typ,0,2,480,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,11.900905258737373
830,831,20,RL,11900,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1040,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,7.238496840894365,1,0,1,1,3,1,TA,6,Typ,2,2,458,Y,0,0,0,0,192,0,0,6,2008,WD,Normal,12.01974306733868
831,832,160,FV,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,7.090076835776092,0,0,2,1,2,1,Gd,4,Typ,0,2,480,Y,0,166,0,0,0,0,0,6,2006,WD,Normal,11.925035115797062
832,833,60,RL,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,483,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,7.511524648390866,1,0,2,1,3,1,Gd,7,Typ,1,2,613,Y,192,39,0,0,0,0,0,1,2010,WD,Normal,12.375815420117268
833,834,20,RL,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,196,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,7.323830566202317,0,0,1,1,3,1,TA,6,Typ,0,2,472,Y,0,0,0,0,152,0,0,2,2009,WD,Normal,12.025749091398891
834,835,20,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,572,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,7.042286171939743,1,0,1,0,3,1,TA,6,Typ,0,2,456,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,11.8490404949436
835,836,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,TA,TA,CBlock,442,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,6.9726062513017535,0,0,2,0,2,1,Gd,4,Min2,0,2,436,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,11.759785542901755
836,837,30,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,338,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,7.351799869057777,1,0,1,0,2,1,TA,5,Min2,0,2,812,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,11.941455846009388
837,838,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,330,0,153,483,GasA,TA,Y,SBrkr,483,504,0,6.894670039433482,1,0,1,1,2,1,TA,5,Typ,0,1,264,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,11.512925464970229
838,839,20,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,7.002155954403621,0,0,1,1,3,1,Gd,6,Typ,0,1,352,Y,278,0,0,0,0,0,0,6,2008,WD,Normal,11.877568578558138
839,840,50,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,352,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,7.090076835776092,0,0,1,0,3,1,TA,6,Typ,0,1,240,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,11.779128505744886
840,841,70,RH,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,156,0,516,672,GasA,TA,N,SBrkr,810,672,0,7.301147805856032,0,0,2,0,4,1,Fa,7,Typ,0,1,400,P,0,0,254,0,0,0,0,3,2008,WD,Normal,11.84939770159144
841,842,70,RM,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,7.338888133838879,0,0,2,0,3,1,Gd,8,Typ,1,2,686,P,70,78,68,0,0,0,0,6,2008,WD,Normal,11.967180737247824
842,843,80,RL,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,312,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,7.060476365999801,1,0,1,1,3,1,TA,6,Typ,0,2,490,Y,0,129,0,0,0,0,0,5,2008,WD,Normal,12.071969661006694
843,844,90,RL,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,0,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,7.495541943884256,0,0,2,0,6,2,TA,10,Typ,0,0,0,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,11.856515169360305
844,845,50,RM,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,7.255591274253665,0,0,1,1,4,1,TA,7,Typ,1,3,720,Y,418,0,194,0,0,0,0,6,2008,WD,Normal,11.94405831982697
845,846,85,RL,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1390,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,7.438971592395862,1,0,2,0,3,1,TA,6,Min2,2,2,611,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,12.049418835484797
846,847,60,RL,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,513,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,7.4815557019095165,1,0,2,1,3,1,Gd,7,Typ,1,2,425,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,12.269047444691562
847,848,20,RL,15523,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,460,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,6.761572768804055,1,0,1,0,3,1,TA,5,Typ,1,1,338,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,11.801856756822442
848,849,50,RL,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,7.765569081097317,0,0,3,0,5,1,TA,10,Typ,1,2,360,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,12.388394202324129
849,850,80,RL,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,Gd,Gd,CBlock,0,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,7.5256399750415355,0,0,2,1,3,1,TA,7,Typ,1,2,512,Y,113,100,0,0,0,0,0,8,2007,WD,Normal,12.138863895836725
850,851,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,659,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,6.742880635791903,1,0,1,0,1,1,Gd,3,Typ,0,2,420,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,11.786762130599957
851,852,120,RL,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,7.283448228756631,0,0,2,0,2,1,Gd,7,Typ,1,2,400,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,12.2783933071098
852,853,75,RL,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,364,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,7.406103381237015,0,0,2,0,4,1,TA,7,Typ,2,1,240,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,12.007621706806335
853,854,80,RL,12095,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,TA,Gd,CBlock,564,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,7.275864600546533,0,0,1,1,3,1,TA,7,Typ,1,2,645,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,11.970350312009105
854,855,20,RL,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,TA,TA,CBlock,306,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,7.483806687665835,1,0,1,1,3,1,TA,6,Typ,1,2,454,Y,0,418,0,0,312,0,0,7,2006,WD,Abnorml,12.043553716032399
855,856,20,RL,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,659,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,6.946975992135418,1,0,1,1,3,1,TA,6,Typ,0,1,260,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,11.751942365440728
856,857,80,RL,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,TA,TA,CBlock,505,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,6.933423025730715,1,0,1,0,3,1,TA,5,Typ,0,2,576,Y,0,0,34,0,0,0,0,10,2008,WD,Normal,11.898187865760873
857,858,60,RL,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,7.300472814267799,0,0,2,1,3,1,TA,6,Typ,1,2,343,Y,0,36,0,0,0,0,0,3,2009,WD,Normal,12.066810578196666
858,859,20,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,7.222566018822171,0,0,2,0,3,1,TA,6,Typ,1,2,479,Y,0,0,0,0,0,0,0,6,2009,WD,Family,11.931635799828413
859,860,60,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,619,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,7.8838232148921525,1,0,2,1,4,1,Gd,9,Typ,1,2,619,Y,0,65,0,0,222,0,0,8,2006,WD,Normal,12.429216196844383
860,861,50,RL,7642,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,BrkTil,0,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,7.262628600974241,0,0,1,1,3,1,Gd,7,Typ,1,1,216,Y,0,240,0,0,0,0,0,6,2007,WD,Normal,12.154516158615772
861,862,190,RL,11625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,TA,TA,PConc,841,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,6.946013991099227,1,0,1,1,3,1,TA,6,Typ,0,2,504,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,11.786762130599957
862,863,20,RL,9672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,TA,TA,PConc,338,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,7.00033446027523,0,0,2,0,3,1,TA,6,Typ,0,2,480,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,11.931635799828413
863,864,20,RL,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,TA,TA,CBlock,1148,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,7.045776576879511,1,0,1,0,3,1,TA,6,Typ,0,1,672,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,11.794337924408413
864,865,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,7.22402480828583,0,0,2,0,3,1,Gd,6,Typ,0,2,529,Y,0,140,0,0,0,0,0,5,2008,New,Partial,12.431533509799543
865,866,20,RL,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,828,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,6.90975328164481,1,0,1,0,3,1,TA,5,Typ,0,2,902,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,11.908340237224891
866,867,20,RL,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,7.406103381237015,0,0,2,0,3,1,Gd,6,Typ,1,3,870,Y,192,80,0,0,0,0,0,11,2007,New,Partial,12.424806488355683
867,868,20,RL,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,932,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,7.02108396428914,1,0,1,1,3,1,Fa,5,Typ,0,2,544,Y,168,0,0,0,0,0,400,5,2007,WD,Normal,11.76756768334381
868,869,60,RL,14762,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,0,0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,7.749322464660356,0,0,2,0,2,1,TA,7,Typ,1,2,672,P,120,144,0,0,0,0,0,5,2006,WD,Normal,12.037653993905211
869,870,60,RL,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,750,0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0,7.575071699507561,1,0,2,1,3,1,Gd,8,Typ,1,2,574,Y,156,90,0,0,0,0,0,6,2010,WD,Normal,12.371587084007746
870,871,20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,894,894,GasA,Gd,N,SBrkr,894,0,0,6.795705775173514,0,0,1,0,2,1,TA,5,Typ,0,1,308,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,11.603679828238693
871,872,60,RL,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,505,0,299,804,GasA,Ex,Y,SBrkr,804,878,0,7.427738840532894,0,0,2,1,3,1,Gd,7,Typ,0,2,523,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,12.20856952572876
872,873,20,RL,8892,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,Gd,TA,Stone,0,0,105,105,GasA,Gd,Y,SBrkr,910,0,0,6.813444599510896,0,0,1,0,3,1,Gd,5,Typ,0,2,414,Y,196,0,150,0,0,0,0,10,2008,WD,Normal,11.661345470088502
873,874,40,RL,12144,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,375,0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,7.145196134997171,0,0,1,0,3,1,TA,6,Typ,1,1,288,Y,0,28,0,0,0,0,0,9,2009,WD,Normal,11.79810440720389
874,875,50,RM,5720,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,676,676,GasA,Ex,Y,SBrkr,676,455,0,7.030857476116121,0,0,1,1,3,1,TA,5,Typ,0,1,200,Y,26,0,0,0,0,0,0,8,2009,WD,Abnorml,11.104957226643945
875,876,60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,64,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,7.867105500316739,0,0,2,1,4,1,Ex,11,Typ,1,2,550,Y,208,364,0,0,0,0,0,8,2007,New,Partial,12.623061104072981
876,877,20,RL,25286,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,TA,TA,PConc,633,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,6.946975992135418,1,0,1,0,3,1,TA,5,Typ,0,2,648,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,11.792449349720545
877,878,60,RL,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1170,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,7.707062655370473,1,0,2,1,4,1,Ex,10,Typ,1,3,738,Y,184,0,0,0,0,0,0,6,2009,WD,Normal,12.765688433465597
878,879,85,RL,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,899,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,7.051855622955894,1,0,1,0,3,1,Gd,6,Min2,0,2,576,Y,192,0,0,0,0,0,400,6,2010,WD,Normal,11.904967552746252
879,880,20,RL,7000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,646,0,218,864,GasA,Ex,Y,SBrkr,864,0,0,6.761572768804055,1,0,1,0,3,1,TA,6,Typ,0,1,336,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,11.824079893607152
880,881,20,RL,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,980,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,6.993932975223189,1,0,1,1,2,1,TA,5,Typ,0,2,450,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,11.964001084330445
881,882,50,RL,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,CBlock,902,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0,7.448333860897476,0,0,2,1,3,1,Gd,7,Typ,1,2,400,Y,168,36,0,0,0,0,0,4,2007,WD,Normal,12.141534124392603
882,883,60,RL,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,7.373374309910049,0,0,2,1,3,1,TA,7,Typ,1,2,389,Y,342,40,0,0,0,0,0,12,2009,WD,Normal,12.089538829274222
883,884,75,RL,6204,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,0,0,795,795,GasA,TA,N,SBrkr,954,795,481,7.709756864454165,1,0,1,0,5,1,TA,10,Typ,0,1,440,Y,0,188,0,0,0,0,0,3,2006,WD,Normal,11.682668239557323
884,885,20,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,432,0,460,892,GasA,TA,Y,SBrkr,892,0,0,6.79346613258001,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,11.512925464970229
885,886,120,FV,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,1238,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,0,7.443663683115591,1,0,2,0,2,1,Gd,5,Typ,1,2,506,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,12.703509032177148
886,887,90,RL,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,528,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0,7.445417556701687,0,0,2,0,4,2,TA,8,Typ,0,2,588,Y,272,54,0,0,0,0,0,6,2006,WD,Family,11.884489021402711
887,888,50,RL,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,0,0,816,816,GasA,TA,Y,SBrkr,872,521,0,7.239214973779806,0,0,1,1,3,1,TA,8,Typ,0,1,300,Y,121,0,0,0,265,0,0,4,2008,WD,Normal,11.816726919301892
